t,vx_true,vy_true,vz_true,vx_est,vy_est,vz_est
12.92,0.247741,0.0743362,-0.287935,0.250562,0.0825583,-0.284886
12.93,0.237619,0.068353,-0.271067,0.240667,0.0770531,-0.267738
12.94,0.226129,0.0595803,-0.226774,0.229011,0.0686942,-0.223019
12.95,0.215223,0.0500122,-0.167385,0.218066,0.0591173,-0.163127
12.96,0.205568,0.0422836,-0.103046,0.208051,0.0516007,-0.0985734
12.97,0.197672,0.0371569,-0.0429453,0.199229,0.0467427,-0.0381796
12.98,0.172582,0.0364733,0.0407716,0.173292,0.0457402,0.0458962
12.99,0.14207,0.0539329,0.124281,0.142162,0.0625967,0.129484
13,0.123953,0.0806531,0.188094,0.123199,0.0891957,0.1933
13.01,0.104776,0.0845885,0.25447,0.103475,0.0922954,0.259297
13.02,0.10543,0.0992293,0.273483,0.103587,0.106743,0.277954
13.03,0.115686,0.120969,0.257778,0.113529,0.129245,0.261527
13.04,0.12981,0.145495,0.220012,0.127799,0.154077,0.223393
13.05,0.14439,0.166226,0.169921,0.142325,0.175204,0.17322
13.06,0.155254,0.180655,0.101948,0.152944,0.189658,0.105545
13.07,0.158603,0.188255,0.0246707,0.156365,0.197488,0.028138
13.08,0.156321,0.189141,-0.0505381,0.15418,0.198577,-0.0474682
13.09,0.152204,0.186675,-0.11894,0.150282,0.19599,-0.115952
13.1,0.149299,0.185684,-0.185263,0.147724,0.19491,-0.182458
13.11,0.147164,0.183398,-0.23888,0.145918,0.192366,-0.236371
13.12,0.143669,0.177753,-0.264124,0.142719,0.186619,-0.261653
13.13,0.135274,0.170409,-0.261568,0.134322,0.178919,-0.25893
13.14,0.122525,0.162741,-0.236722,0.121863,0.171071,-0.233863
13.15,0.107773,0.155398,-0.19506,0.107132,0.163334,-0.191729
13.16,0.0928071,0.147698,-0.14177,0.0921721,0.155453,-0.137747
13.17,0.0796529,0.128736,-0.0605061,0.0787821,0.136067,-0.0561955
13.18,0.083967,0.10359,0.043154,0.0827144,0.110451,0.0480025
13.19,0.10705,0.0866783,0.127191,0.105334,0.0929757,0.132122
13.2,0.131042,0.0790637,0.20538,0.128773,0.0850466,0.210543
13.21,0.14067,0.0664362,0.276966,0.138349,0.0719503,0.282148
13.22,0.162438,0.0714419,0.298083,0.16089,0.0772288,0.302694
13.23,0.187665,0.0850996,0.286344,0.188475,0.0922282,0.289737
13.24,0.211783,0.102145,0.25365,0.213709,0.110276,0.25665
13.25,0.230295,0.118143,0.20609,0.23188,0.126316,0.209014
13.26,0.242026,0.129896,0.132279,0.243436,0.138154,0.135253
13.27,0.246588,0.132755,0.0394211,0.247651,0.140955,0.0423146
13.28,0.245641,0.128719,-0.0536304,0.246373,0.137088,-0.0509491
13.29,0.242484,0.122834,-0.136269,0.24291,0.131614,-0.133934
13.3,0.241454,0.119756,-0.214435,0.241715,0.128804,-0.212285
13.31,0.238719,0.117632,-0.269339,0.238867,0.126876,-0.267204
13.32,0.232325,0.11363,-0.28807,0.23254,0.123042,-0.286167
13.33,0.223264,0.106087,-0.271104,0.223256,0.11587,-0.269022
13.34,0.213308,0.0955884,-0.226744,0.213461,0.105698,-0.224065
13.35,0.204052,0.0844157,-0.167302,0.2039,0.0947754,-0.163887
13.36,0.195734,0.0752654,-0.102915,0.195231,0.0860643,-0.098839
13.37,0.188779,0.0689827,-0.0428395,0.187807,0.0800427,-0.038206
13.38,0.164393,0.064264,0.0404597,0.163004,0.0752753,0.0456004
13.39,0.131458,0.0764296,0.124072,0.129492,0.0869471,0.129431
13.4,0.109269,0.0997203,0.188142,0.106723,0.109514,0.193981
13.41,0.0896919,0.100375,0.254714,0.0866979,0.109345,0.260462
13.42,0.0879276,0.114805,0.273888,0.0844982,0.123553,0.279294
13.43,0.0945533,0.137863,0.258223,0.0908907,0.147582,0.262696
13.44,0.104559,0.164336,0.22037,0.101044,0.175192,0.224396
13.45,0.115623,0.187148,0.170133,0.112092,0.197843,0.174168
13.46,0.124017,0.203126,0.102064,0.120152,0.213884,0.10597
13.47,0.126075,0.211154,0.0247401,0.121893,0.222435,0.0287564
13.48,0.123665,0.211646,-0.0504872,0.119664,0.22277,-0.0465745
13.49,0.119996,0.208536,-0.118913,0.116187,0.219631,-0.115108
13.5,0.117288,0.207092,-0.185277,0.113385,0.217996,-0.181659
13.51,0.115549,0.204524,-0.239012,0.111803,0.215468,-0.235565
13.52,0.113016,0.198418,-0.264362,0.109515,0.209108,-0.260961
13.53,0.105925,0.189835,-0.261868,0.102915,0.200068,-0.258443
13.54,0.094586,0.180231,-0.237028,0.0919131,0.190181,-0.233026
13.55,0.081212,0.170615,-0.195338,0.0789215,0.180139,-0.19081
13.56,0.0676839,0.160598,-0.142002,0.0655214,0.169468,-0.137034
13.57,0.0577642,0.139743,-0.0606751,0.0557775,0.14797,-0.0551891
13.58,0.066086,0.115625,0.0430396,0.0641395,0.123458,0.0487827
13.59,0.0915985,0.102673,0.127124,0.0891562,0.109941,0.133296
13.6,0.116492,0.0990402,0.205392,0.113611,0.105868,0.21178
13.61,0.128031,0.0881323,0.277029,0.125404,0.0944387,0.283418
13.62,0.148703,0.0965924,0.298185,0.146713,0.102835,0.303918
13.63,0.171392,0.114155,0.28647,0.171221,0.121758,0.291047
13.64,0.192441,0.134886,0.253782,0.193398,0.143532,0.257561
13.65,0.208126,0.153672,0.20622,0.20901,0.16245,0.209879
13.66,0.217806,0.16717,0.132404,0.218651,0.175767,0.136139
13.67,0.221849,0.17073,0.0395385,0.222639,0.179409,0.043148
13.68,0.221574,0.166595,-0.0535211,0.222322,0.175041,-0.0499068
13.69,0.219416,0.160279,-0.136169,0.219919,0.168844,-0.132767
13.7,0.218911,0.157083,-0.214363,0.219384,0.166053,-0.21129
13.71,0.216581,0.154561,-0.26934,0.216942,0.163519,-0.266505
13.72,0.21094,0.149597,-0.288146,0.211074,0.158559,-0.285399
13.73,0.203233,0.140705,-0.27124,0.203225,0.149599,-0.268169
13.74,0.195115,0.128744,-0.226915,0.195149,0.138043,-0.223256
13.75,0.187796,0.116222,-0.167483,0.187531,0.12536,-0.163316
13.76,0.181072,0.105843,-0.103086,0.180394,0.114944,-0.0988051
13.77,0.175223,0.0985071,-0.042977,0.174281,0.10741,-0.0383144
13.78,0.151874,0.0898927,0.0404251,0.150654,0.0984037,0.0453181
13.79,0.11739,0.0965886,0.124067,0.116124,0.104499,0.12942
13.8,0.0917112,0.116002,0.188147,0.090213,0.122859,0.193831
13.81,0.0722799,0.113491,0.254735,0.0703481,0.119716,0.260153
13.82,0.0682088,0.12747,0.273903,0.0659563,0.133488,0.278974
13.83,0.0710096,0.151307,0.258238,0.0683337,0.15808,0.262845
13.84,0.0765943,0.179056,0.220394,0.0739175,0.186765,0.224356
13.85,0.0838176,0.20336,0.170173,0.081245,0.210892,0.174396
13.86,0.089514,0.220489,0.102115,0.0867359,0.227902,0.106355
13.87,0.0902494,0.228746,0.0247977,0.087174,0.236146,0.0288125
13.88,0.0877957,0.228844,-0.0504313,0.0848994,0.235754,-0.0466089
13.89,0.084681,0.225183,-0.118862,0.0819053,0.232058,-0.115108
13.9,0.0822432,0.223324,-0.185232,0.0795761,0.229919,-0.181652
13.91,0.0809399,0.220516,-0.238991,0.0783516,0.227038,-0.23554
13.92,0.0794283,0.21409,-0.264369,0.0768063,0.22047,-0.26106
13.93,0.0738181,0.204479,-0.2619,0.0711407,0.21075,-0.258241
13.94,0.0641804,0.193174,-0.237077,0.0619174,0.19938,-0.233175
13.95,0.0525354,0.181526,-0.195395,0.0502603,0.187707,-0.191006
13.96,0.0408024,0.169454,-0.142057,0.0387129,0.175039,-0.136864
13.97,0.0343875,0.147263,-0.0607108,0.0323742,0.152684,-0.0553279
13.98,0.0465041,0.124808,0.0430104,0.0445835,0.129671,0.0487255
13.99,0.0737778,0.116152,0.127098,0.0713848,0.120542,0.132877
14,0.0989385,0.116594,0.205359,0.0963941,0.120279,0.211169
14.01,0.112095,0.107696,0.276996,0.109854,0.110904,0.28273
14.02,0.131131,0.119388,0.298153,0.129427,0.122802,0.303268
14.03,0.150683,0.140388,0.286443,0.150458,0.145813,0.290428
14.04,0.168104,0.164249,0.25376,0.168947,0.171035,0.257122
14.05,0.180546,0.185323,0.206206,0.181281,0.192277,0.209709
14.06,0.187916,0.200209,0.132396,0.188653,0.207306,0.135697
14.07,0.191333,0.204376,0.0395333,0.191916,0.211428,0.0428773
14.08,0.191731,0.20025,-0.0535231,0.192146,0.207425,-0.0502483
14.09,0.190625,0.193668,-0.136169,0.191147,0.201111,-0.133019
14.1,0.190644,0.190431,-0.214359,0.191324,0.19823,-0.211317
14.11,0.188751,0.187563,-0.269327,0.188966,0.195576,-0.26648
14.12,0.183986,0.181751,-0.288126,0.184143,0.189984,-0.285008
14.13,0.177817,0.171729,-0.271216,0.177981,0.180298,-0.267643
14.14,0.171739,0.158615,-0.226889,0.171416,0.167317,-0.222878
14.15,0.166538,0.145077,-0.167459,0.165978,0.15383,-0.163
14.16,0.16158,0.13375,-0.103064,0.160525,0.142218,-0.0982012
14.17,0.156994,0.125569,-0.0429634,0.155313,0.133831,-0.0378146
14.18,0.13536,0.113298,0.0404097,0.133279,0.121213,0.045923
14.19,0.100247,0.114321,0.124053,0.0978187,0.12159,0.129716
14.2,0.0717645,0.129323,0.188131,0.0690549,0.136,0.194197
14.21,0.0532369,0.12806,0.252207,0.0500893,0.134155,0.258398
14.22,0.0466548,0.14045,0.272998,0.0428842,0.146234,0.27867
14.23,0.0454729,0.163723,0.258587,0.0412646,0.170039,0.263445
14.24,0.0465115,0.191653,0.22141,0.0420022,0.197997,0.226048
14.25,0.0497675,0.216825,0.171201,0.0450574,0.223077,0.176033
14.26,0.0527285,0.234695,0.103094,0.0479703,0.240911,0.107881
14.27,0.0522115,0.243001,0.0256397,0.0476421,0.249104,0.0302504
14.28,0.0498544,0.242682,-0.0498163,0.0452224,0.248901,-0.0451437
14.29,0.0474369,0.238466,-0.11846,0.0429795,0.244961,-0.114068
14.3,0.0454117,0.235999,-0.185029,0.0409375,0.242184,-0.180905
14.31,0.0446873,0.23264,-0.238471,0.0405463,0.238478,-0.234708
14.32,0.0443282,0.225708,-0.263659,0.0405317,0.231711,-0.259843
14.33,0.040427,0.215085,-0.261237,0.0368665,0.221054,-0.257398
14.34,0.0328399,0.202149,-0.236654,0.0294681,0.207906,-0.232554
14.35,0.0233431,0.1886,-0.195209,0.0204831,0.193934,-0.190635
14.36,0.013798,0.174777,-0.142255,0.0110925,0.179508,-0.13758
14.37,0.0108551,0.152037,-0.0618417,0.00795996,0.15651,-0.0566836
14.38,0.0262158,0.131536,0.0417496,0.0233476,0.135631,0.0471153
14.39,0.0544016,0.127113,0.125993,0.0514507,0.130723,0.131699
14.4,0.078967,0.131262,0.204662,0.0756207,0.134203,0.210581
14.41,0.0936304,0.128906,0.273014,0.0903104,0.131504,0.278676
14.42,0.110581,0.142321,0.296123,0.107648,0.145149,0.301385
14.43,0.12664,0.1655,0.286271,0.12484,0.170135,0.29038
14.44,0.140132,0.19167,0.254751,0.13873,0.197612,0.258254
14.45,0.149123,0.21456,0.207871,0.147377,0.220924,0.210987
14.46,0.154009,0.230594,0.134438,0.152102,0.236628,0.137358
14.47,0.156657,0.235397,0.0415306,0.154421,0.241403,0.0444385
14.48,0.157681,0.231437,-0.051812,0.155375,0.23747,-0.0491305
14.49,0.157553,0.224751,-0.134925,0.155048,0.230851,-0.132387
14.5,0.157878,0.221398,-0.213322,0.155204,0.227595,-0.21103
14.51,0.156175,0.21802,-0.268157,0.153385,0.224539,-0.266112
14.52,0.152153,0.21132,-0.287061,0.149276,0.218154,-0.284868
14.53,0.147477,0.200315,-0.2705,0.144452,0.207414,-0.267789
14.54,0.143417,0.18633,-0.2266,0.140127,0.193434,-0.223535
14.55,0.140285,0.172074,-0.167554,0.136824,0.178976,-0.16408
14.56,0.137041,0.160012,-0.103434,0.133276,0.167122,-0.0991082
14.57,0.133754,0.151182,-0.0436839,0.129492,0.157971,-0.0388631
14.58,0.114727,0.13559,0.0387586,0.110141,0.142106,0.0441789
14.59,0.0799629,0.130454,0.122484,0.0749062,0.136447,0.128498
14.6,0.0494725,0.140266,0.186767,0.0442799,0.145652,0.193126
14.61,0.0318318,0.131296,0.253691,0.0263662,0.136053,0.259869
14.62,0.0234295,0.142758,0.273408,0.0176421,0.147257,0.279024
14.63,0.0185062,0.166082,0.258015,0.0117997,0.171009,0.263033
14.64,0.0149485,0.194157,0.22024,0.00768029,0.199529,0.22466
14.65,0.0140428,0.219584,0.16998,0.00677541,0.224788,0.174752
14.66,0.0139803,0.23772,0.10188,0.00673588,0.242752,0.106639
14.67,0.0119765,0.245844,0.0245854,0.00461449,0.250607,0.029368
14.68,0.00957263,0.245188,-0.0505193,0.00216536,0.249693,-0.0458823
14.69,0.00777498,0.240732,-0.118818,0.00044513,0.245071,-0.114274
14.7,0.00608565,0.238182,-0.185035,-0.00117693,0.242401,-0.180447
14.71,0.00580725,0.235072,-0.23861,-0.00139532,0.239241,-0.234219
14.72,0.00648888,0.228444,-0.263796,-0.000755338,0.232317,-0.259716
14.73,0.0042905,0.217491,-0.26118,-0.00287301,0.221207,-0.257163
14.74,-0.00121691,0.203637,-0.236309,-0.00850505,0.207073,-0.231828
14.75,-0.00853839,0.188838,-0.194664,-0.0155519,0.191968,-0.189766
14.76,-0.0157906,0.173602,-0.141363,-0.0225897,0.176314,-0.135608
14.77,-0.0146682,0.15043,-0.0598223,-0.0212808,0.15274,-0.0533797
14.78,0.00407574,0.133122,0.0437618,-0.0025779,0.135116,0.0504603
14.79,0.0327278,0.133719,0.127592,0.0260086,0.135097,0.134622
14.8,0.0565474,0.142357,0.205292,0.0497702,0.14298,0.212388
14.81,0.0719227,0.138232,0.276595,0.0653306,0.138386,0.283789
14.82,0.0862687,0.155454,0.297472,0.0800801,0.156122,0.303856
14.83,0.0980925,0.181596,0.28564,0.0928698,0.184294,0.290619
14.84,0.106953,0.209729,0.25296,0.102085,0.214272,0.257213
14.85,0.111978,0.233653,0.205454,0.107099,0.237827,0.209718
14.86,0.114173,0.250121,0.131697,0.109393,0.254476,0.135891
14.87,0.116048,0.255184,0.0388687,0.111114,0.259609,0.0428854
14.88,0.117718,0.251404,-0.0541586,0.112919,0.255959,-0.050455
14.89,0.118745,0.244794,-0.136751,0.113779,0.249415,-0.133139
14.9,0.119748,0.241665,-0.214768,0.114645,0.246571,-0.211029
14.91,0.118794,0.238214,-0.269328,0.113567,0.243072,-0.265538
14.92,0.11609,0.231053,-0.287703,0.11071,0.2361,-0.28386
14.93,0.113435,0.219482,-0.270452,0.107787,0.224647,-0.266506
14.94,0.111866,0.205058,-0.225919,0.106018,0.210349,-0.22179
14.95,0.111256,0.190556,-0.166416,0.104909,0.195821,-0.162169
14.96,0.110167,0.178256,-0.102083,0.103742,0.183014,-0.0974265
14.97,0.10843,0.169077,-0.0421321,0.101815,0.173758,-0.0371378
14.98,0.0918877,0.150603,0.0410102,0.084915,0.154921,0.0462284
14.99,0.0583258,0.140391,0.124432,0.0511756,0.144155,0.1299
15,0.0265462,0.145576,0.188187,0.0191777,0.148768,0.194167
15.01,0.0105403,0.134334,0.254463,0.0028869,0.136915,0.260261
15.02,0.000383879,0.144769,0.273452,-0.00748623,0.146992,0.279011
15.03,-0.00830723,0.16713,0.257684,-0.0166557,0.170016,0.262874
15.04,-0.0163721,0.194224,0.219816,-0.0249233,0.197744,0.224379
15.05,-0.021388,0.219043,0.169611,-0.0300469,0.222271,0.174092
15.06,-0.0243943,0.23682,0.101565,-0.0328577,0.240192,0.105913
15.07,-0.0276182,0.244443,0.0242488,-0.0362034,0.247557,0.0284447
15.08,-0.0298384,0.243364,-0.0509607,-0.0386169,0.246458,-0.0471436
15.09,-0.0308861,0.238655,-0.119347,-0.0396822,0.241828,-0.115656
15.1,-0.0321546,0.23585,-0.185669,-0.0409695,0.238943,-0.182427
15.11,-0.0319334,0.232703,-0.239179,-0.0408166,0.235559,-0.236248
15.12,-0.0302223,0.226254,-0.264263,-0.0390017,0.229161,-0.261088
15.13,-0.0306482,0.215083,-0.261542,-0.0392224,0.217968,-0.258621
15.14,-0.0338378,0.200547,-0.236542,-0.0424681,0.203249,-0.233225
15.15,-0.038634,0.184787,-0.19477,-0.0468221,0.187229,-0.190916
15.16,-0.0433155,0.168648,-0.14144,-0.0509808,0.170807,-0.136779
15.17,-0.0386288,0.146127,-0.0602957,-0.0458775,0.147853,-0.0550853
15.18,-0.017438,0.131982,0.0433414,-0.0243524,0.133156,0.0491592
15.19,0.010675,0.137144,0.127355,0.00390818,0.137722,0.133617
15.2,0.0326417,0.149326,0.205589,0.0264175,0.149263,0.212113
15.21,0.0472704,0.152142,0.27346,0.0411347,0.151788,0.280042
15.22,0.0590231,0.170539,0.296174,0.0533038,0.170574,0.302375
15.23,0.0668363,0.19774,0.286117,0.0614383,0.199628,0.290907
15.24,0.0712427,0.226826,0.254503,0.0657612,0.230097,0.258736
15.25,0.0724188,0.251306,0.207578,0.0670525,0.254626,0.211573
15.26,0.071887,0.267983,0.134098,0.0663036,0.271215,0.138056
15.27,0.0728275,0.273323,0.0411142,0.0668502,0.276507,0.0450191
15.28,0.0750501,0.269864,-0.0522486,0.068769,0.273374,-0.0483642
15.29,0.0770569,0.263485,-0.135418,0.070776,0.267273,-0.13154
15.3,0.0784163,0.260388,-0.213804,0.0719036,0.264306,-0.210353
15.31,0.0778523,0.25659,-0.268486,0.0712131,0.260524,-0.265272
15.32,0.0761617,0.248907,-0.287245,0.0692251,0.253104,-0.284337
15.33,0.075234,0.236952,-0.270577,0.0681152,0.241424,-0.267556
15.34,0.075836,0.222386,-0.226598,0.0684357,0.226865,-0.223137
15.35,0.0773896,0.207869,-0.167485,0.0695367,0.212171,-0.163614
15.36,0.0781327,0.195399,-0.103305,0.069739,0.199532,-0.0991095
15.37,0.0778157,0.186015,-0.0435591,0.0691619,0.190176,-0.0390381
15.38,0.0649595,0.165358,0.0384546,0.0561254,0.169367,0.0434091
15.39,0.0337572,0.149267,0.122311,0.0248958,0.152773,0.127438
15.4,0.00184789,0.148705,0.18686,-0.00669473,0.151595,0.19198
15.41,-0.0119043,0.134469,0.253955,-0.0203974,0.136471,0.258751
15.42,-0.0234783,0.142551,0.273811,-0.0321543,0.144267,0.278244
15.43,-0.0355651,0.163048,0.258456,-0.0448127,0.165067,0.262192
15.44,-0.0478969,0.188518,0.220605,-0.0573818,0.190905,0.223909
15.45,-0.0568758,0.212334,0.170207,-0.0664143,0.214746,0.173511
15.46,-0.0627261,0.229488,0.102016,-0.0723553,0.231582,0.105414
15.47,-0.0672306,0.236524,0.0246764,-0.0768744,0.238402,0.0279428
15.48,-0.0692992,0.235114,-0.0504468,-0.0791353,0.236999,-0.0472237
15.49,-0.0695716,0.230308,-0.118772,-0.0791219,0.232148,-0.115673
15.5,-0.0703593,0.227354,-0.185033,-0.0797546,0.228945,-0.182258
15.51,-0.069654,0.224342,-0.238734,-0.0787657,0.225984,-0.236157
15.52,-0.0669044,0.218308,-0.264037,-0.0760364,0.220087,-0.26153
15.53,-0.0654897,0.207249,-0.261491,-0.0743197,0.208792,-0.258853
15.54,-0.0662836,0.192383,-0.236631,-0.0751036,0.193885,-0.233567
15.55,-0.0684907,0.176028,-0.194961,-0.076973,0.1776,-0.191554
15.56,-0.0704827,0.159269,-0.141613,-0.0787518,0.160496,-0.137495
15.57,-0.0619829,0.137658,-0.0599934,-0.0699986,0.138426,-0.0554147
15.58,-0.0386782,0.127265,0.0436504,-0.0464284,0.127883,0.048548
15.59,-0.0117255,0.13701,0.127529,-0.0191732,0.137131,0.132504
15.6,0.00806838,0.152819,0.205298,0.000458586,0.152647,0.210555
15.61,0.023959,0.153833,0.276648,0.0168653,0.153447,0.281779
15.62,0.0320373,0.174745,0.29756,0.0253276,0.175107,0.30207
15.63,0.0348658,0.203304,0.285751,0.0281219,0.205654,0.289201
15.64,0.0342479,0.232803,0.253077,0.0272505,0.236594,0.256196
15.65,0.0313452,0.257081,0.205571,0.0243276,0.260619,0.208644
15.66,0.0281506,0.27339,0.131812,0.0210252,0.276581,0.134813
15.67,0.0283068,0.278791,0.0389757,0.0212402,0.282037,0.0417871
15.68,0.0311024,0.275751,-0.0540583,0.0241071,0.279147,-0.0513328
15.69,0.0341954,0.269824,-0.136658,0.0268659,0.273103,-0.134194
15.7,0.0361511,0.267195,-0.2147,0.028437,0.270381,-0.212564
15.71,0.0363575,0.263646,-0.269324,0.0284977,0.267141,-0.267453
15.72,0.0360902,0.256022,-0.287766,0.0283876,0.259466,-0.285814
15.73,0.0372799,0.244232,-0.270568,0.0296436,0.247817,-0.268333
15.74,0.0404129,0.230077,-0.226067,0.0327957,0.233786,-0.223068
15.75,0.0444842,0.21615,-0.166574,0.036978,0.219669,-0.163222
15.76,0.0473983,0.204151,-0.10223,0.0395209,0.207327,-0.0985468
15.77,0.048698,0.194892,-0.0422507,0.0407851,0.198026,-0.0380289
15.78,0.0389233,0.172054,0.0409859,0.0310467,0.174954,0.0453626
15.79,0.0103781,0.151633,0.124433,0.00276293,0.153916,0.128945
15.8,-0.0214118,0.146368,0.188192,-0.029085,0.1482,0.192512
15.81,-0.0329856,0.130596,0.254477,-0.0406316,0.131978,0.258736
15.82,-0.0459642,0.137246,0.273458,-0.0535927,0.138417,0.277336
15.83,-0.0613724,0.155647,0.257689,-0.0693122,0.156965,0.260871
15.84,-0.0776997,0.17873,0.219829,-0.0863029,0.180654,0.222362
15.85,-0.0904063,0.200632,0.16964,-0.0991069,0.2025,0.172036
15.86,-0.098952,0.21651,0.101606,-0.107852,0.218261,0.103863
15.87,-0.104447,0.222701,0.0242961,-0.113288,0.224401,0.0264068
15.88,-0.106203,0.220971,-0.0509147,-0.11496,0.222667,-0.0486008
15.89,-0.105687,0.216178,-0.119306,-0.114067,0.217697,-0.117028
15.9,-0.105992,0.213118,-0.185632,-0.114036,0.214506,-0.183604
15.91,-0.104781,0.21021,-0.239162,-0.112797,0.211692,-0.237406
15.92,-0.1011,0.204654,-0.264269,-0.108577,0.206368,-0.262788
15.93,-0.0979302,0.193938,-0.261567,-0.105265,0.195742,-0.259828
15.94,-0.096301,0.179149,-0.236581,-0.103375,0.180646,-0.234614
15.95,-0.0958019,0.162685,-0.194815,-0.102625,0.163884,-0.192343
15.96,-0.095071,0.145896,-0.141484,-0.101771,0.147298,-0.138289
15.97,-0.0834152,0.126061,-0.0603277,-0.0895969,0.127216,-0.0566593
15.98,-0.0588088,0.119449,0.0433143,-0.0647807,0.120541,0.0475365
15.99,-0.0338283,0.133343,0.127332,-0.0396629,0.134041,0.131779
16,-0.0169171,0.151923,0.20556,-0.0226433,0.152154,0.209988
16.01,-0.00145411,0.155369,0.277149,-0.00692489,0.155277,0.281466
16.02,0.0030738,0.177225,0.298249,-0.00209288,0.177793,0.301894
16.03,0.00120804,0.205851,0.286471,-0.00386982,0.20853,0.288788
16.04,-0.00418964,0.234889,0.253729,-0.00981245,0.239384,0.255242
16.05,-0.0109731,0.258385,0.206124,-0.016284,0.262749,0.207686
16.06,-0.0167335,0.273945,0.132273,-0.0222005,0.278371,0.133693
16.07,-0.0174141,0.279275,0.0393974,-0.0229081,0.283646,0.0407177
16.08,-0.0141425,0.276723,-0.0536704,-0.0194466,0.280965,-0.0526549
16.09,-0.0101167,0.271396,-0.136325,-0.015532,0.27554,-0.135397
16.1,-0.00775208,0.26919,-0.21453,-0.013106,0.273055,-0.213747
16.11,-0.00696715,0.265846,-0.269511,-0.0124389,0.269806,-0.268686
16.12,-0.0060097,0.258389,-0.288296,-0.0112751,0.262618,-0.287425
16.13,-0.00294887,0.247019,-0.271347,-0.00841958,0.251171,-0.270077
16.14,0.00242792,0.233593,-0.22697,-0.00336482,0.237657,-0.225391
16.15,0.00871605,0.220516,-0.167488,0.00273784,0.224447,-0.165668
16.16,0.0135613,0.209137,-0.103052,0.00759462,0.213028,-0.100943
16.17,0.0163704,0.200191,-0.0429171,0.0104332,0.203992,-0.0404911
16.18,0.0104464,0.176053,0.040474,0.00431558,0.179508,0.0431722
16.19,-0.0143917,0.15125,0.124112,-0.0203356,0.154504,0.127131
16.2,-0.0448234,0.140851,0.188222,-0.0507152,0.1434,0.191437
16.21,-0.0566084,0.126529,0.252302,-0.0625897,0.128288,0.255022
16.22,-0.0701312,0.130275,0.273074,-0.0761867,0.131785,0.275436
16.23,-0.0878602,0.145396,0.258654,-0.094441,0.146975,0.260306
16.24,-0.10745,0.165328,0.221464,-0.114409,0.166965,0.222394
16.25,-0.123509,0.184979,0.171238,-0.130381,0.186562,0.172118
16.26,-0.134463,0.199404,0.103115,-0.141302,0.200907,0.104059
16.27,-0.14086,0.204729,0.0256469,-0.147417,0.206284,0.0266044
16.28,-0.142249,0.202793,-0.0498179,-0.148555,0.203997,-0.049289
16.29,-0.140844,0.198139,-0.118473,-0.147281,0.19941,-0.118053
16.3,-0.140443,0.194974,-0.185056,-0.146523,0.195992,-0.184688
16.31,-0.138506,0.192145,-0.238532,-0.144502,0.193252,-0.238346
16.32,-0.133714,0.187131,-0.263743,-0.139735,0.187925,-0.263619
16.33,-0.128667,0.177007,-0.261328,-0.134263,0.177725,-0.260885
16.34,-0.124468,0.162615,-0.236733,-0.130112,0.163577,-0.235919
16.35,-0.121132,0.14641,-0.195268,-0.126512,0.147414,-0.194221
16.36,-0.117627,0.129978,-0.142291,-0.123052,0.131126,-0.140665
16.37,-0.103099,0.112224,-0.0618404,-0.108345,0.113481,-0.0593947
16.38,-0.0776414,0.109323,0.0417709,-0.0825082,0.110166,0.0445272
