t,x_true,y_true,x_est,y_est
19.26,2.24845,1.00962,2.24484,1.03192
19.27,2.24569,1.01019,2.24206,1.03244
19.28,2.24293,1.01078,2.23927,1.03296
19.29,2.24023,1.0114,2.23653,1.0335
19.3,2.23758,1.01203,2.23381,1.03403
19.31,2.23495,1.01267,2.2311,1.03455
19.32,2.23239,1.0133,2.22843,1.03506
19.33,2.22992,1.01392,2.22586,1.03554
19.34,2.22759,1.01455,2.22345,1.03603
19.35,2.22541,1.0152,2.22121,1.03653
19.36,2.22336,1.01587,2.21914,1.03706
19.37,2.22142,1.01654,2.21722,1.03759
19.38,2.21962,1.01718,2.21548,1.03811
19.39,2.21804,1.01758,2.21403,1.03843
19.4,2.21655,1.01765,2.21272,1.03844
19.41,2.21517,1.01751,2.21152,1.03824
19.42,2.2138,1.01725,2.21029,1.03786
19.43,2.21229,1.01687,2.20865,1.03724
19.44,2.21055,1.01635,2.20673,1.03652
19.45,2.20856,1.01571,2.20473,1.03581
19.46,2.20637,1.01498,2.20253,1.03501
19.47,2.20407,1.0142,2.20023,1.03417
19.48,2.20174,1.01338,2.19791,1.03331
19.49,2.19946,1.01256,2.19564,1.03246
19.5,2.19722,1.01174,2.1934,1.03163
19.51,2.195,1.01091,2.19118,1.03082
19.52,2.19283,1.01011,2.18898,1.03003
19.53,2.19074,1.00934,2.18687,1.02927
19.54,2.18879,1.00857,2.18491,1.02853
19.55,2.18699,1.0078,2.18312,1.0278
19.56,2.18536,1.00701,2.18152,1.02706
19.57,2.18393,1.00625,2.18014,1.02636
19.58,2.18266,1.00568,2.17898,1.02583
19.59,2.18136,1.00537,2.17784,1.02557
19.6,2.17989,1.0053,2.17655,1.02556
19.61,2.17838,1.00539,2.17514,1.02575
19.62,2.17672,1.00559,2.17327,1.02607
19.63,2.1748,1.00582,2.17048,1.02636
19.64,2.17259,1.00604,2.16764,1.02653
19.65,2.17011,1.00623,2.16512,1.02668
19.66,2.16743,1.00638,2.16242,1.02678
19.67,2.16464,1.00651,2.15961,1.02686
19.68,2.16185,1.00665,2.1568,1.02694
19.69,2.15912,1.00683,2.15403,1.02704
19.7,2.15642,1.00703,2.15129,1.02714
19.71,2.15375,1.00725,2.14855,1.02724
19.72,2.15113,1.00747,2.14585,1.02732
19.73,2.14862,1.00769,2.14327,1.0274
19.74,2.14624,1.00795,2.14083,1.02751
19.75,2.14399,1.00825,2.13857,1.02768
19.76,2.14188,1.0086,2.13647,1.02788
19.77,2.13987,1.00897,2.13451,1.0281
19.78,2.138,1.00932,2.13274,1.02833
19.79,2.1364,1.00947,2.13129,1.02841
19.8,2.13492,1.00931,2.13,1.02821
19.81,2.13358,1.00896,2.12886,1.02782
19.82,2.13228,1.00849,2.1277,1.02724
19.83,2.13084,1.00786,2.12617,1.02634
19.84,2.1292,1.00707,2.12433,1.02528
19.85,2.12734,1.00611,2.12247,1.02426
19.86,2.1253,1.00504,2.12043,1.02313
19.87,2.12315,1.0039,2.11829,1.02194
19.88,2.12099,1.00272,2.11615,1.02072
19.89,2.11887,1.00154,2.11404,1.01953
19.9,2.11679,1.00037,2.11197,1.01836
19.91,2.11473,0.999196,2.1099,1.0172
19.92,2.11272,0.998055,2.10786,1.01608
19.93,2.11078,0.996954,2.1059,1.01499
19.94,2.10898,0.995884,2.10408,1.01394
19.95,2.10733,0.994832,2.10243,1.01293
19.96,2.10585,0.993793,2.10097,1.01194
19.97,2.10455,0.992816,2.09971,1.01102
19.98,2.10339,0.992048,2.09866,1.01031
19.99,2.10216,0.991531,2.09758,1.00985
20,2.10073,0.991217,2.0963,1.00961
20.01,2.09922,0.99106,2.09487,1.00955
20.02,2.09756,0.990986,2.09297,1.00954
20.03,2.09563,0.990905,2.09016,1.00935
20.04,2.09342,0.990768,2.08716,1.009
20.05,2.09094,0.990555,2.08466,1.00876
20.06,2.08828,0.990267,2.08198,1.00843
20.07,2.08552,0.989942,2.07921,1.00807
20.08,2.08275,0.989637,2.07643,1.0077
20.09,2.08003,0.989374,2.07369,1.00736
20.1,2.07734,0.989146,2.07097,1.00704
20.11,2.07468,0.988934,2.06825,1.0067
20.12,2.07207,0.988732,2.06558,1.00635
20.13,2.06955,0.988555,2.06301,1.00602
20.14,2.06715,0.988426,2.06057,1.00574
20.15,2.06488,0.988363,2.0583,1.00552
20.16,2.06272,0.98836,2.05617,1.00536
20.17,2.06065,0.988398,2.05418,1.00525
20.18,2.05873,0.988435,2.05238,1.00518
20.19,2.0571,0.98832,2.0509,1.00502
20.2,2.05564,0.987914,2.04963,1.0046
20.21,2.05432,0.987309,2.04851,1.00398
20.22,2.05305,0.986599,2.04742,1.00319
20.23,2.05168,0.985724,2.04602,1.00204
20.24,2.05013,0.984649,2.04436,1.00072
20.25,2.04839,0.983381,2.04261,0.999404
20.26,2.04649,0.981974,2.0407,0.997953
20.27,2.04448,0.98048,2.0387,0.996427
20.28,2.04248,0.978951,2.0367,0.994875
20.29,2.0405,0.977434,2.03473,0.993351
20.3,2.03857,0.97593,2.03278,0.99186
20.31,2.03666,0.974434,2.03083,0.990377
20.32,2.03479,0.972973,2.02889,0.988919
20.33,2.03299,0.971559,2.02701,0.987507
20.34,2.0313,0.97019,2.02526,0.986143
20.35,2.02977,0.968854,2.02368,0.98483
20.36,2.02839,0.967547,2.02227,0.983565
20.37,2.02719,0.966318,2.02107,0.982389
20.38,2.02609,0.965314,2.02005,0.981445
20.39,2.02489,0.964548,2.01898,0.980749
20.4,2.02347,0.963951,2.0177,0.980247
20.41,2.02194,0.963496,2.01626,0.979896
20.42,2.02026,0.9631,2.01439,0.979521
20.43,2.01831,0.962658,2.01169,0.978823
20.44,2.01608,0.962118,2.00892,0.978029
20.45,2.01359,0.961464,2.00642,0.977351
20.46,2.01093,0.960709,2.00374,0.976572
20.47,2.00817,0.959905,2.00098,0.975739
20.48,2.00541,0.959122,1.99821,0.974914
20.49,2.00268,0.958389,1.99548,0.974118
20.5,1.99999,0.957699,1.99278,0.973334
20.51,1.99731,0.957027,1.99008,0.972536
20.52,1.99467,0.956371,1.9874,0.971732
20.53,1.99211,0.955749,1.98481,0.970952
20.54,1.98965,0.95519,1.98233,0.970235
20.55,1.98728,0.954715,1.97999,0.969607
20.56,1.98501,0.95432,1.97779,0.969066
20.57,1.98282,0.953983,1.97569,0.968596
20.58,1.9808,0.95367,1.97379,0.968179
20.59,1.97909,0.953236,1.97225,0.967713
20.6,1.97759,0.952529,1.97094,0.967004
20.61,1.97628,0.951678,1.96983,0.966139
20.62,1.97502,0.950716,1.96876,0.965087
20.63,1.97368,0.949557,1.9674,0.963599
20.64,1.97218,0.948157,1.96581,0.961924
20.65,1.97051,0.946532,1.96415,0.960262
20.66,1.96868,0.944742,1.96234,0.958444
20.67,1.96678,0.942858,1.96046,0.956539
20.68,1.96488,0.940943,1.95858,0.954617
20.69,1.96302,0.93905,1.95674,0.952735
20.7,1.9612,0.937179,1.9549,0.950889
20.71,1.95941,0.935314,1.95305,0.949033
20.72,1.95765,0.933477,1.95118,0.947178
20.73,1.95594,0.931688,1.94936,0.945356
20.74,1.95433,0.929954,1.94765,0.9436
20.75,1.95287,0.928275,1.9461,0.941924
20.76,1.95157,0.926637,1.94473,0.940309
20.77,1.95041,0.92508,1.94355,0.938798
20.78,1.94935,0.923759,1.94252,0.93753
20.79,1.94818,0.922674,1.94144,0.93652
20.8,1.94677,0.921733,1.94014,0.935673
20.81,1.94525,0.920929,1.93869,0.934977
20.82,1.94356,0.920165,1.93688,0.934224
20.83,1.94162,0.919321,1.93433,0.933071
20.84,1.9394,0.918346,1.93156,0.931723
20.85,1.93693,0.917228,1.92909,0.930582
20.86,1.93429,0.915988,1.92646,0.929323
20.87,1.93156,0.914691,1.92375,0.928006
20.88,1.92883,0.913415,1.92103,0.926699
20.89,1.92613,0.912196,1.91836,0.925434
20.9,1.92346,0.911025,1.9157,0.924187
20.91,1.9208,0.909878,1.91303,0.922923
20.92,1.91816,0.908749,1.91039,0.921649
20.93,1.9156,0.907659,1.90781,0.920409
20.94,1.91311,0.906642,1.90532,0.919242
20.95,1.9107,0.90572,1.90295,0.918181
20.96,1.90838,0.904889,1.90068,0.917217
20.97,1.90611,0.904127,1.89852,0.916339
20.98,1.904,0.903411,1.89654,0.915544
20.99,1.90222,0.902615,1.89492,0.914741
21,1.90068,0.901578,1.89355,0.913748
21.01,1.89933,0.90043,1.89241,0.912637
21.02,1.89805,0.899182,1.89131,0.911353
21.03,1.89671,0.897723,1.88999,0.909617
21.04,1.89522,0.895999,1.88841,0.907579
21.05,1.89358,0.894025,1.8868,0.905581
21.06,1.89181,0.891871,1.88505,0.90341
21.07,1.88997,0.889618,1.88325,0.90115
21.08,1.88814,0.887344,1.88144,0.898881
21.09,1.88636,0.885102,1.87967,0.896659
21.1,1.88462,0.882892,1.87792,0.894476
21.11,1.88291,0.880689,1.87615,0.892274
21.12,1.88122,0.878513,1.87435,0.890056
21.13,1.87959,0.876384,1.87258,0.887868
21.14,1.87804,0.874319,1.87091,0.885752
21.15,1.87663,0.872321,1.8694,0.883722
21.16,1.87536,0.870372,1.86804,0.88177
21.17,1.87424,0.868496,1.86685,0.879912
21.18,1.87319,0.866851,1.86579,0.878307
21.19,1.87204,0.865454,1.8647,0.876983
21.2,1.87065,0.864198,1.8634,0.875829
21.21,1.86913,0.86304,1.86193,0.874791
21.22,1.86746,0.86192,1.86018,0.873721
21.23,1.86554,0.860708,1.85787,0.872285
21.24,1.86336,0.859343,1.85539,0.870672
21.25,1.86093,0.857811,1.85298,0.869115
21.26,1.85834,0.856141,1.8504,0.867423
21.27,1.85566,0.854405,1.84775,0.865663
21.28,1.85298,0.852691,1.8451,0.863918
21.29,1.85033,0.851039,1.8425,0.862218
21.3,1.8477,0.849441,1.83992,0.860544
21.31,1.84508,0.84787,1.83732,0.858852
21.32,1.84249,0.846321,1.83472,0.857142
21.33,1.83995,0.844812,1.83216,0.85546
21.34,1.83748,0.84338,1.82969,0.853862
21.35,1.83507,0.842049,1.8273,0.852379
21.36,1.83273,0.840816,1.82502,0.851019
21.37,1.83043,0.839661,1.82281,0.849753
21.38,1.82828,0.838571,1.82078,0.8486
21.39,1.82647,0.837434,1.81909,0.847479
21.4,1.8249,0.836087,1.81768,0.846194
21.41,1.82354,0.834663,1.8165,0.844832
21.42,1.82227,0.833153,1.81538,0.843308
21.43,1.82094,0.831422,1.81408,0.84133
21.44,1.81948,0.829407,1.81258,0.839076
21.45,1.81788,0.827125,1.81103,0.836756
21.46,1.81616,0.824651,1.80935,0.834254
21.47,1.81439,0.822076,1.80762,0.831663
21.48,1.81263,0.819488,1.8059,0.829071
21.49,1.81092,0.816942,1.8042,0.826538
21.5,1.80925,0.814435,1.80252,0.824052
21.51,1.80762,0.811935,1.80081,0.821542
21.52,1.80601,0.809456,1.79907,0.818995
21.53,1.80444,0.807023,1.79735,0.816471
21.54,1.80295,0.804657,1.79571,0.814026
21.55,1.80159,0.802361,1.79422,0.811678
21.56,1.80036,0.800115,1.79289,0.809413
21.57,1.79926,0.797927,1.7917,0.807247
21.58,1.79823,0.79596,1.79064,0.805334
21.59,1.7971,0.794262,1.78954,0.803733
21.6,1.79573,0.792711,1.78824,0.802311
21.61,1.79426,0.791308,1.78681,0.801061
21.62,1.79265,0.789936,1.78513,0.799778
21.63,1.7908,0.788452,1.78294,0.798113
21.64,1.78867,0.786794,1.78057,0.796233
21.65,1.78631,0.784951,1.77823,0.794365
21.66,1.78379,0.782957,1.77572,0.79235
21.67,1.78118,0.780896,1.77314,0.790267
21.68,1.77857,0.778858,1.77057,0.788206
21.69,1.77599,0.776889,1.76803,0.786198
21.7,1.77343,0.774984,1.76551,0.78423
21.71,1.77086,0.773112,1.76297,0.782247
21.72,1.76831,0.771257,1.76041,0.780238
21.73,1.76581,0.769437,1.75788,0.778247
21.74,1.76336,0.767688,1.75542,0.776339
21.75,1.76096,0.766041,1.75305,0.774555
21.76,1.75862,0.7645,1.75074,0.772902
21.77,1.7563,0.76305,1.7485,0.771369
21.78,1.75415,0.761684,1.74645,0.769974
21.79,1.75233,0.760283,1.74475,0.768628
21.8,1.75076,0.758689,1.74332,0.767139
21.81,1.7494,0.757029,1.74212,0.765581
21.82,1.74812,0.755278,1.741,0.763862
21.83,1.74679,0.753291,1.7397,0.761662
21.84,1.74534,0.751004,1.73818,0.759092
21.85,1.74375,0.748439,1.73664,0.756507
21.86,1.74206,0.745675,1.73498,0.753729
21.87,1.74031,0.742813,1.73328,0.75086
21.88,1.73858,0.739946,1.73158,0.748001
21.89,1.73691,0.737129,1.72992,0.745202
21.9,1.73528,0.734357,1.72827,0.742448
21.91,1.73369,0.73159,1.72661,0.739656
21.92,1.73213,0.728835,1.7249,0.736801
21.93,1.73059,0.726125,1.7232,0.733956
21.94,1.72913,0.723483,1.72157,0.731186
21.95,1.72777,0.720911,1.72006,0.728519
21.96,1.72654,0.718393,1.71868,0.725946
21.97,1.72542,0.715925,1.71744,0.723464
21.98,1.72437,0.713666,1.71631,0.72123
21.99,1.72322,0.711697,1.71516,0.719334
22,1.72184,0.709894,1.7138,0.717648
22.01,1.72034,0.70825,1.71233,0.716154
22.02,1.71873,0.706644,1.71065,0.71467
22.03,1.71688,0.704921,1.70854,0.712856
22.04,1.71475,0.703012,1.70617,0.710739
22.05,1.71239,0.700907,1.70383,0.708614
22.06,1.70987,0.698645,1.70133,0.706337
22.07,1.70726,0.696315,1.69876,0.703992
22.08,1.70465,0.694009,1.69619,0.701668
22.09,1.70207,0.691774,1.69367,0.699405
22.1,1.69952,0.689607,1.69117,0.697186
22.11,1.69695,0.687476,1.68865,0.694952
22.12,1.6944,0.685367,1.68608,0.692685
22.13,1.69189,0.683292,1.68354,0.690432
22.14,1.68944,0.681287,1.68106,0.688254
22.15,1.68704,0.679389,1.67866,0.686209
22.16,1.68468,0.677608,1.67632,0.684309
22.17,1.68235,0.675931,1.67404,0.682551
22.18,1.68019,0.674353,1.67195,0.680952
22.19,1.67836,0.672751,1.67022,0.679412
22.2,1.67677,0.670971,1.66875,0.677745
22.21,1.67536,0.669089,1.6675,0.675981
22.22,1.67405,0.667116,1.66633,0.674069
22.23,1.67269,0.664904,1.66501,0.671703
22.24,1.67122,0.662386,1.66352,0.669005
22.25,1.66962,0.659586,1.66196,0.666184
22.26,1.66791,0.656585,1.66029,0.66317
22.27,1.66615,0.653488,1.65858,0.660069
22.28,1.66442,0.65039,1.65687,0.656983
22.29,1.66274,0.647345,1.65521,0.65396
22.3,1.66112,0.644344,1.65356,0.65098
22.31,1.65953,0.641349,1.6519,0.647967
22.32,1.65797,0.638373,1.65021,0.644904
22.33,1.65644,0.63545,1.64851,0.641864
22.34,1.65496,0.632605,1.64688,0.638908
22.35,1.6536,0.62984,1.64536,0.636065
22.36,1.65234,0.627139,1.64397,0.633331
22.37,1.65119,0.624491,1.64271,0.630703
22.38,1.6501,0.622033,1.64156,0.6283
22.39,1.64892,0.619882,1.64039,0.626253
22.4,1.64753,0.617923,1.63904,0.624437
22.41,1.64602,0.616143,1.63756,0.622834
22.42,1.64441,0.614421,1.63593,0.621266
22.43,1.64258,0.61259,1.63389,0.619431
22.44,1.64047,0.610574,1.63163,0.617309
22.45,1.63812,0.608361,1.62931,0.615089
22.46,1.63561,0.605991,1.62682,0.612719
22.47,1.63302,0.603556,1.62426,0.610284
22.48,1.63042,0.601146,1.62171,0.607868
22.49,1.62785,0.598805,1.61921,0.605515
22.5,1.62531,0.596531,1.61673,0.603208
22.51,1.62277,0.594294,1.61423,0.60089
22.52,1.62024,0.592082,1.61169,0.598542
22.53,1.61775,0.589909,1.60918,0.596213
22.54,1.61532,0.587813,1.60674,0.59397
22.55,1.61295,0.585831,1.60437,0.591863
22.56,1.61062,0.583969,1.60207,0.589903
22.57,1.60832,0.582211,1.59983,0.588081
22.58,1.60617,0.580551,1.59776,0.586416
22.59,1.60434,0.578878,1.59604,0.58482
22.6,1.60275,0.577041,1.59458,0.583105
22.61,1.60136,0.575155,1.59335,0.58134
22.62,1.60006,0.573178,1.5922,0.57943
22.63,1.5987,0.57096,1.59088,0.577063
22.64,1.59723,0.568435,1.58938,0.574367
22.65,1.59563,0.565629,1.58782,0.571552
22.66,1.59391,0.562624,1.58616,0.568547
22.67,1.59214,0.559526,1.58446,0.565457
22.68,1.5904,0.556427,1.58277,0.562377
22.69,1.58872,0.553379,1.58111,0.559356
22.7,1.5871,0.550374,1.57949,0.556377
22.71,1.58551,0.547373,1.57785,0.55337
22.72,1.58395,0.544389,1.57618,0.55032
22.73,1.58241,0.541456,1.57451,0.547296
22.74,1.58094,0.538603,1.57291,0.544363
22.75,1.57958,0.53583,1.57142,0.541539
22.76,1.57832,0.533123,1.57005,0.538822
22.77,1.57717,0.530471,1.5688,0.5362
22.78,1.57608,0.528014,1.56766,0.533816
22.79,1.57491,0.525863,1.56649,0.531784
22.8,1.57351,0.523904,1.56512,0.529987
22.81,1.572,0.522121,1.56364,0.528395
22.82,1.57038,0.520394,1.56199,0.52684
22.83,1.56853,0.518556,1.55991,0.525001
22.84,1.56641,0.516533,1.55758,0.522848
22.85,1.56405,0.514312,1.55528,0.52063
22.86,1.56153,0.511935,1.55281,0.518258
22.87,1.55893,0.509492,1.55026,0.515822
22.88,1.55632,0.507075,1.54772,0.513408
22.89,1.55375,0.504726,1.54522,0.511049
22.9,1.5512,0.502444,1.54274,0.508735
22.91,1.54865,0.500199,1.54024,0.50641
22.92,1.54612,0.497981,1.5377,0.504056
22.93,1.54363,0.495802,1.53518,0.501724
22.94,1.5412,0.493701,1.53273,0.499473
22.95,1.53883,0.491715,1.53036,0.497356
22.96,1.5365,0.489848,1.52805,0.495387
22.97,1.5342,0.488087,1.5258,0.493556
22.98,1.53205,0.486422,1.52371,0.491876
22.99,1.53022,0.484746,1.52197,0.490263
23,1.52863,0.482906,1.52048,0.488535
23.01,1.52725,0.481019,1.51922,0.486753
23.02,1.52594,0.479041,1.51804,0.484822
23.03,1.52459,0.476822,1.51669,0.482441
23.04,1.52312,0.474296,1.51515,0.479692
23.05,1.52151,0.471491,1.51359,0.476885
23.06,1.51979,0.468487,1.51192,0.473888
23.07,1.51802,0.465389,1.51021,0.470806
23.08,1.51629,0.462291,1.50851,0.467733
23.09,1.51461,0.459243,1.50684,0.46472
23.1,1.51298,0.456239,1.50521,0.461751
23.11,1.5114,0.453239,1.50356,0.458752
23.12,1.50983,0.450255,1.50188,0.455707
23.13,1.5083,0.447324,1.50021,0.452692
23.14,1.50683,0.444471,1.49861,0.449764
23.15,1.50546,0.4417,1.49712,0.446942
23.16,1.50421,0.438994,1.49575,0.444225
23.17,1.50306,0.436344,1.49451,0.441607
23.18,1.50197,0.433889,1.49338,0.439222
23.19,1.5008,0.43174,1.49223,0.437189
23.2,1.4994,0.429783,1.49089,0.435381
23.21,1.49786,0.427967,1.4894,0.433746
23.22,1.49621,0.426214,1.48775,0.432153
23.23,1.49435,0.424358,1.48571,0.430294
23.24,1.49221,0.42232,1.48344,0.428176
23.25,1.48984,0.420086,1.48109,0.425955
23.26,1.4873,0.417695,1.47858,0.423583
23.27,1.48468,0.415238,1.476,0.421145
23.28,1.48206,0.412806,1.47343,0.418726
23.29,1.47947,0.410443,1.4709,0.416364
23.3,1.4769,0.408146,1.4684,0.414043
23.31,1.47434,0.405886,1.46587,0.411706
23.32,1.47179,0.403654,1.46332,0.409338
23.33,1.4693,0.401462,1.4608,0.406991
23.34,1.46687,0.399349,1.45835,0.404729
23.35,1.4645,0.39735,1.45597,0.402596
23.36,1.46216,0.39547,1.45367,0.400606
23.37,1.45986,0.393694,1.45143,0.398748
23.38,1.45771,0.392014,1.44936,0.39704
23.39,1.45587,0.390325,1.44763,0.395401
23.4,1.45427,0.388477,1.44616,0.393649
23.41,1.45288,0.386586,1.44492,0.391847
23.42,1.45158,0.384608,1.44376,0.389907
23.43,1.45022,0.382391,1.44243,0.387516
23.44,1.44875,0.379868,1.44094,0.384832
23.45,1.44715,0.377064,1.43939,0.382044
23.46,1.44543,0.374061,1.43772,0.379062
23.47,1.44366,0.370966,1.436,0.375998
23.48,1.44192,0.367869,1.4343,0.372945
23.49,1.44024,0.364823,1.43264,0.369947
23.5,1.43862,0.36182,1.431,0.366992
23.51,1.43704,0.358822,1.42936,0.364005
23.52,1.43548,0.35584,1.42769,0.36097
23.53,1.43394,0.35291,1.42602,0.357957
23.54,1.43247,0.350058,1.42442,0.355024
23.55,1.43111,0.347288,1.42294,0.3522
23.56,1.42986,0.344583,1.42157,0.349475
23.57,1.42871,0.341933,1.42033,0.346845
23.58,1.42762,0.339481,1.4192,0.344447
23.59,1.42645,0.337335,1.41804,0.342402
23.6,1.42505,0.33538,1.41669,0.340577
23.61,1.42354,0.3336,1.41522,0.338956
23.62,1.42191,0.331876,1.41357,0.337351
23.63,1.42006,0.33004,1.41151,0.33546
23.64,1.41794,0.328019,1.40922,0.333342
23.65,1.41558,0.325801,1.40689,0.331158
23.66,1.41306,0.323426,1.40439,0.328821
23.67,1.41046,0.320986,1.40183,0.326414
23.68,1.40785,0.31857,1.39927,0.324023
23.69,1.40527,0.316224,1.39675,0.321685
23.7,1.40272,0.313943,1.39427,0.319386
23.71,1.40017,0.3117,1.39176,0.317071
23.72,1.39763,0.309483,1.38921,0.314723
23.73,1.39514,0.307306,1.38669,0.312394
23.74,1.39271,0.305207,1.38425,0.310144
23.75,1.39035,0.303223,1.38188,0.308026
23.76,1.38801,0.301359,1.37957,0.306051
23.77,1.38571,0.299599,1.37733,0.304207
23.78,1.38356,0.297937,1.37527,0.302511
23.79,1.38173,0.296263,1.37354,0.300874
23.8,1.38014,0.294424,1.37209,0.299114
23.81,1.37876,0.292537,1.37086,0.297304
23.82,1.37745,0.290559,1.3697,0.295344
23.83,1.3761,0.288339,1.36838,0.292922
23.84,1.37463,0.285813,1.36685,0.290167
23.85,1.37302,0.283007,1.36528,0.287373
23.86,1.3713,0.280003,1.36359,0.284386
23.87,1.36953,0.276905,1.36186,0.281315
23.88,1.36779,0.273806,1.36014,0.278253
23.89,1.36611,0.270759,1.35847,0.275249
23.9,1.36449,0.267754,1.35682,0.272286
23.91,1.3629,0.264754,1.35517,0.26929
23.92,1.36134,0.26177,1.35349,0.266247
23.93,1.35981,0.258839,1.35183,0.263231
23.94,1.35834,0.255987,1.35023,0.260298
23.95,1.35697,0.253216,1.34874,0.257472
23.96,1.35572,0.250511,1.34738,0.254747
23.97,1.35457,0.247861,1.34615,0.252122
23.98,1.35348,0.245406,1.34502,0.249723
23.99,1.3523,0.243258,1.34388,0.24768
24,1.3509,0.241301,1.34254,0.245862
24.01,1.34939,0.23952,1.34109,0.244249
24.02,1.34777,0.237794,1.33946,0.242671
24.03,1.34592,0.235958,1.3374,0.240806
24.04,1.34381,0.233936,1.33507,0.238651
24.05,1.34145,0.231716,1.33274,0.236441
24.06,1.33893,0.229341,1.33025,0.234081
24.07,1.33632,0.2269,1.32768,0.231654
24.08,1.33372,0.224484,1.32512,0.229245
24.09,1.33114,0.222137,1.32261,0.226896
24.1,1.3286,0.219856,1.32013,0.224592
24.11,1.32605,0.217613,1.31762,0.22228
24.12,1.32351,0.215395,1.31507,0.219933
24.13,1.32102,0.213217,1.31255,0.217607
24.14,1.31859,0.211118,1.3101,0.215364
24.15,1.31623,0.209133,1.30772,0.213251
24.16,1.31389,0.207268,1.30541,0.211283
24.17,1.31159,0.205508,1.30316,0.209446
24.18,1.30945,0.203845,1.30109,0.207759
24.19,1.30762,0.202171,1.29935,0.206138
24.2,1.30603,0.200332,1.29789,0.204401
24.21,1.30461,0.198406,1.29664,0.202579
24.22,1.30329,0.196398,1.29548,0.200617
24.23,1.30192,0.194157,1.29417,0.19822
24.24,1.30044,0.191612,1.29267,0.195523
24.25,1.29882,0.188787,1.29109,0.192713
24.26,1.29709,0.185763,1.2894,0.189715
24.27,1.29531,0.182645,1.28766,0.18663
24.28,1.29356,0.179527,1.28594,0.183555
24.29,1.29187,0.17646,1.28426,0.180536
24.3,1.29023,0.173437,1.2826,0.17756
24.31,1.28864,0.170421,1.28094,0.17455
24.32,1.28706,0.167425,1.27925,0.171494
24.33,1.28552,0.164484,1.27756,0.168463
24.34,1.28404,0.161625,1.27594,0.165515
24.35,1.28266,0.158847,1.27444,0.162676
24.36,1.28139,0.156137,1.27307,0.159946
24.37,1.28022,0.153482,1.27182,0.15731
24.38,1.27912,0.151016,1.27068,0.154892
24.39,1.27793,0.148857,1.26952,0.152827
24.4,1.27652,0.146893,1.26818,0.151
24.41,1.27501,0.145109,1.26673,0.149375
24.42,1.27339,0.143384,1.26511,0.147791
24.43,1.27155,0.141551,1.26307,0.14592
24.44,1.26943,0.139532,1.26081,0.143807
24.45,1.26708,0.137316,1.25848,0.141618
24.46,1.26456,0.134944,1.25599,0.139272
24.47,1.26196,0.132506,1.25342,0.136856
24.48,1.25936,0.130093,1.25087,0.134461
24.49,1.25679,0.12775,1.24836,0.132123
24.5,1.25424,0.125473,1.24588,0.129824
24.51,1.25169,0.123233,1.24337,0.127514
24.52,1.24916,0.121019,1.24083,0.125176
24.53,1.24667,0.118844,1.23831,0.122855
24.54,1.24425,0.116748,1.23587,0.120614
24.55,1.24188,0.114766,1.2335,0.118503
24.56,1.23955,0.112904,1.2312,0.116536
24.57,1.23724,0.111147,1.22895,0.114704
24.58,1.2351,0.109488,1.22689,0.11302
24.59,1.23327,0.107817,1.22516,0.111394
24.6,1.23169,0.10598,1.2237,0.109648
24.61,1.2303,0.104095,1.22246,0.107839
24.62,1.229,0.102117,1.22131,0.105876
24.63,1.22764,0.0998982,1.21999,0.103466
24.64,1.22617,0.097373,1.21848,0.100774
24.65,1.22456,0.0945672,1.2169,0.0979924
24.66,1.22284,0.0915635,1.21522,0.0950192
24.67,1.22108,0.0884661,1.21348,0.0919609
24.68,1.21934,0.0853678,1.21176,0.0889095
24.69,1.21766,0.0823201,1.21008,0.0859142
24.7,1.21603,0.0793152,1.20843,0.0829599
24.71,1.21445,0.0763151,1.20677,0.079971
24.72,1.21288,0.0733313,1.20508,0.0769352
24.73,1.21135,0.0704,1.20341,0.0739194
24.74,1.20988,0.0675474,1.2018,0.0709871
24.75,1.20851,0.064776,1.2003,0.0681607
24.76,1.20725,0.0620701,1.19894,0.065433
24.77,1.2061,0.0594195,1.19771,0.0627932
24.78,1.20502,0.0569645,1.19658,0.0603778
24.79,1.20384,0.0548169,1.19543,0.05831
24.8,1.20244,0.0528607,1.1941,0.0564763
24.81,1.20093,0.0510803,1.19265,0.0548358
24.82,1.1993,0.0493554,1.19103,0.0532198
24.83,1.19745,0.0475206,1.18899,0.0513168
24.84,1.19533,0.0454999,1.18666,0.0491445
24.85,1.19297,0.0432824,1.1843,0.0469536
24.86,1.19045,0.0409091,1.18179,0.0446106
24.87,1.18784,0.0384702,1.17921,0.0421982
24.88,1.18523,0.0360561,1.17663,0.0398054
24.89,1.18266,0.0337114,1.17411,0.0374678
