t,err_imu_only,err_contact
55.63,2.0718,0.0138115
55.64,2.07213,0.0148707
55.65,2.07244,0.0150891
55.66,2.07273,0.0147954
55.67,2.07332,0.0152052
55.68,2.07339,0.0152537
55.69,2.07352,0.0151223
55.7,2.07362,0.0147041
55.71,2.07415,0.0150631
55.72,2.07482,0.015109
55.73,2.07542,0.0152716
55.74,2.07613,0.0153072
55.75,2.07642,0.0151111
55.76,2.07707,0.0152741
55.77,2.07752,0.0150684
55.78,2.07835,0.0149427
55.79,2.07901,0.0149557
55.8,2.0803,0.0150529
55.81,2.08107,0.0150454
55.82,2.08198,0.0153669
55.83,2.08266,0.0163766
55.84,2.08285,0.0171829
55.85,2.08325,0.0169787
55.86,2.08338,0.0167956
55.87,2.08351,0.0168972
55.88,2.08357,0.0167576
55.89,2.08366,0.0165725
55.9,2.08363,0.0164279
55.91,2.08419,0.016453
55.92,2.08476,0.0168612
55.93,2.08536,0.0168578
55.94,2.08603,0.016832
55.95,2.0866,0.0170398
55.96,2.08714,0.0170391
55.97,2.08789,0.0167895
55.98,2.08845,0.0168765
55.99,2.08945,0.0167882
56,2.09107,0.0168577
56.01,2.09197,0.016573
56.02,2.09269,0.0167513
56.03,2.09331,0.0177629
56.04,2.09386,0.0190442
56.05,2.09414,0.0190383
56.06,2.09443,0.0189642
56.07,2.0947,0.0190249
56.08,2.09491,0.0191517
56.09,2.0949,0.0190494
56.1,2.09518,0.0187236
56.11,2.09542,0.0184943
56.12,2.09578,0.0182835
56.13,2.09632,0.0183345
56.14,2.09717,0.0182697
56.15,2.0984,0.0186386
56.16,2.09902,0.0185528
56.17,2.10001,0.0182862
56.18,2.10084,0.0184211
56.19,2.10169,0.0181492
56.2,2.10261,0.0176561
56.21,2.10358,0.017383
56.22,2.10425,0.0173181
56.23,2.10469,0.0180533
56.24,2.10535,0.0189544
56.25,2.10572,0.019143
56.26,2.10592,0.0191339
56.27,2.10619,0.0191886
56.28,2.10651,0.0189787
56.29,2.10662,0.0190883
56.3,2.10699,0.0191708
56.31,2.10702,0.0186249
56.32,2.10742,0.0185014
56.33,2.10803,0.0186277
56.34,2.10852,0.0182235
56.35,2.10916,0.0180313
56.36,2.10988,0.0180483
56.37,2.11037,0.017742
56.38,2.11102,0.017487
56.39,2.11181,0.0174515
56.4,2.11296,0.0172386
56.41,2.11384,0.0169218
56.42,2.11453,0.0170276
56.43,2.11513,0.0181084
56.44,2.11566,0.019014
56.45,2.11588,0.0190038
56.46,2.11606,0.0190004
56.47,2.11618,0.0190537
56.48,2.1162,0.019128
56.49,2.11653,0.0192537
56.5,2.11662,0.0194003
56.51,2.11684,0.0193797
56.52,2.11718,0.0192919
56.53,2.11789,0.0193139
56.54,2.11857,0.0192472
56.55,2.1194,0.019172
56.56,2.12027,0.0192325
56.57,2.12081,0.018848
56.58,2.12114,0.0184211
56.59,2.12205,0.0181877
56.6,2.12328,0.0180574
56.61,2.12411,0.0176474
56.62,2.12473,0.0174377
56.63,2.12526,0.0183
56.64,2.12577,0.0192577
56.65,2.12606,0.0190196
56.66,2.12615,0.0190656
56.67,2.1262,0.0190899
56.68,2.12634,0.0190062
56.69,2.12629,0.0189019
56.7,2.12628,0.0188199
56.71,2.12656,0.0189816
56.72,2.12674,0.0187998
56.73,2.12737,0.0185008
56.74,2.12815,0.0183754
56.75,2.1288,0.0183415
56.76,2.12973,0.0186084
56.77,2.13057,0.0187922
56.78,2.13134,0.0189712
56.79,2.13202,0.0185782
56.8,2.13348,0.0185056
56.81,2.1345,0.0186706
56.82,2.1352,0.0186677
56.83,2.13586,0.0197633
56.84,2.13638,0.0205373
56.85,2.13646,0.0204128
56.86,2.13665,0.0202058
56.87,2.13662,0.0199835
56.88,2.13628,0.0198184
56.89,2.13638,0.0196822
56.9,2.13656,0.0194306
56.91,2.13696,0.0193389
56.92,2.13733,0.0192279
56.93,2.13772,0.0191326
56.94,2.13823,0.018829
56.95,2.13897,0.0184622
56.96,2.1397,0.0181882
56.97,2.14019,0.017788
56.98,2.14083,0.0174799
56.99,2.14147,0.0170342
57,2.14218,0.0164453
57.01,2.14304,0.0164381
57.02,2.14376,0.0163493
57.03,2.14421,0.0173778
57.04,2.14484,0.0185925
57.05,2.14525,0.0187936
57.06,2.14523,0.0185398
57.07,2.14511,0.018473
57.08,2.14517,0.0183379
57.09,2.14515,0.018192
57.1,2.14529,0.017838
57.11,2.1454,0.0175945
57.12,2.1457,0.0174746
57.13,2.14632,0.0169138
57.14,2.14705,0.0167757
57.15,2.14805,0.0166022
57.16,2.14882,0.0164898
57.17,2.14949,0.0162611
57.18,2.15026,0.0161127
57.19,2.15131,0.0160375
57.2,2.15223,0.0158679
57.21,2.15341,0.0155341
57.22,2.15433,0.0156102
57.23,2.15491,0.0166247
57.24,2.15537,0.0176499
57.25,2.15619,0.0178855
57.26,2.15665,0.0179111
57.27,2.15668,0.0175915
57.28,2.15685,0.0176136
57.29,2.15707,0.0174621
57.3,2.15745,0.0174765
57.31,2.15761,0.0173644
57.32,2.15818,0.0176696
57.33,2.15865,0.0174487
57.34,2.15941,0.0170744
57.35,2.16014,0.0171082
57.36,2.16069,0.0169239
57.37,2.16139,0.0169915
57.38,2.16215,0.0169271
57.39,2.16302,0.016629
57.4,2.16382,0.0160974
57.41,2.16479,0.0158654
57.42,2.1654,0.0159311
57.43,2.1661,0.0168029
57.44,2.16639,0.017671
57.45,2.16693,0.017616
57.46,2.1672,0.0175978
57.47,2.16745,0.0176465
57.48,2.16744,0.0175129
57.49,2.16736,0.0175779
57.5,2.16742,0.017287
57.51,2.16783,0.0172669
57.52,2.1683,0.0172444
57.53,2.16881,0.0171263
57.54,2.1695,0.0168972
57.55,2.17007,0.016769
57.56,2.17136,0.0168363
57.57,2.17205,0.0168946
57.58,2.1727,0.0168237
57.59,2.17397,0.016662
57.6,2.17511,0.0163143
57.61,2.17593,0.0159072
57.62,2.17693,0.0159366
57.63,2.17767,0.0168401
57.64,2.17825,0.017744
57.65,2.17868,0.0176558
57.66,2.17887,0.0175372
57.67,2.17923,0.0178431
57.68,2.17974,0.0178314
57.69,2.17963,0.0175489
57.7,2.17977,0.0175842
57.71,2.17983,0.0172112
57.72,2.18044,0.0171987
57.73,2.18126,0.0172633
57.74,2.18205,0.017043
57.75,2.18257,0.0168168
57.76,2.18327,0.0166789
57.77,2.18429,0.0167683
57.78,2.18506,0.0166504
57.79,2.18595,0.0166045
57.8,2.18702,0.0163224
57.81,2.18792,0.0159671
57.82,2.18872,0.0161266
57.83,2.18942,0.0173067
57.84,2.19,0.0184705
57.85,2.19037,0.0184733
57.86,2.19053,0.0182764
57.87,2.19069,0.0181685
57.88,2.19059,0.0179483
57.89,2.19069,0.0178578
57.9,2.19072,0.0177823
57.91,2.19085,0.0174629
57.92,2.19167,0.0176545
57.93,2.19221,0.0176495
57.94,2.19298,0.0175506
57.95,2.19374,0.0174525
57.96,2.19453,0.0172046
57.97,2.19525,0.017211
57.98,2.19625,0.0170483
57.99,2.19722,0.0168993
58,2.19822,0.0161423
58.01,2.19923,0.0157342
58.02,2.20035,0.0159717
58.03,2.20106,0.0170133
58.04,2.20171,0.0183137
58.05,2.20192,0.0185366
58.06,2.20203,0.0184734
58.07,2.20202,0.0186257
58.08,2.20205,0.0186274
58.09,2.20187,0.0186728
58.1,2.20216,0.0185933
58.11,2.20235,0.018349
58.12,2.2026,0.0181042
58.13,2.20304,0.0181624
58.14,2.20366,0.0179369
58.15,2.20462,0.0179503
58.16,2.20548,0.0177905
58.17,2.20615,0.017602
58.18,2.20671,0.017173
58.19,2.20756,0.0168968
58.2,2.2085,0.0168387
58.21,2.20953,0.0167855
58.22,2.21036,0.0170306
58.23,2.21101,0.0182355
58.24,2.21156,0.0192834
58.25,2.21215,0.0192566
58.26,2.21258,0.0194193
58.27,2.2129,0.0195026
58.28,2.21298,0.0193887
58.29,2.21322,0.0193945
58.3,2.21348,0.019416
58.31,2.21342,0.0188888
58.32,2.21383,0.0186493
58.33,2.21456,0.0187221
58.34,2.21556,0.0187088
58.35,2.21634,0.0185004
58.36,2.21754,0.0187644
58.37,2.21825,0.0186533
58.38,2.21905,0.0183184
58.39,2.21994,0.0178884
58.4,2.22095,0.017529
58.41,2.22191,0.0173862
58.42,2.22256,0.0172515
58.43,2.22315,0.0182715
58.44,2.22333,0.0193477
58.45,2.22368,0.0192097
58.46,2.22375,0.0190854
58.47,2.22398,0.0189226
58.48,2.22398,0.0188138
58.49,2.22422,0.0186545
58.5,2.22407,0.0184405
58.51,2.22457,0.0185784
58.52,2.22515,0.0184362
58.53,2.22567,0.0180182
58.54,2.22671,0.0180554
58.55,2.2275,0.0177438
58.56,2.22838,0.0177758
58.57,2.22886,0.0175958
58.58,2.22953,0.0173674
58.59,2.23051,0.0170749
58.6,2.23145,0.0168883
58.61,2.23222,0.0164535
58.62,2.23299,0.0163569
58.63,2.23373,0.0174125
58.64,2.23411,0.0184314
58.65,2.23406,0.0181511
58.66,2.23425,0.0181522
58.67,2.23419,0.0180982
58.68,2.23437,0.0181285
58.69,2.2347,0.0180767
58.7,2.23482,0.0180082
58.71,2.23507,0.0177009
58.72,2.2357,0.0176212
58.73,2.23626,0.0176302
58.74,2.23705,0.0178506
58.75,2.23774,0.0177429
58.76,2.2389,0.0182214
58.77,2.2397,0.0182152
58.78,2.24043,0.0175711
58.79,2.24146,0.0175083
58.8,2.24283,0.0172228
58.81,2.24383,0.0168175
58.82,2.24452,0.0167904
58.83,2.24505,0.0180864
58.84,2.24531,0.0190668
58.85,2.24562,0.0189198
58.86,2.24571,0.0187015
58.87,2.24601,0.0188284
58.88,2.24619,0.0188131
58.89,2.24641,0.0188977
58.9,2.2467,0.019052
58.91,2.24696,0.0190986
58.92,2.24763,0.018991
58.93,2.24838,0.018881
58.94,2.24891,0.0185438
58.95,2.2495,0.0184519
58.96,2.25038,0.0182298
58.97,2.2511,0.0179398
58.98,2.25185,0.0178138
58.99,2.25276,0.0172549
59,2.25354,0.0166582
59.01,2.25459,0.0163308
59.02,2.25559,0.0164669
59.03,2.25649,0.0176356
59.04,2.25696,0.0187949
59.05,2.25738,0.0188347
59.06,2.2574,0.0187419
59.07,2.25761,0.0188324
59.08,2.25757,0.0189738
59.09,2.25762,0.0189982
59.1,2.25826,0.0192317
59.11,2.2588,0.0190737
59.12,2.25935,0.0189633
59.13,2.25981,0.0188474
59.14,2.26056,0.0187235
59.15,2.26125,0.0184524
59.16,2.26206,0.0183175
59.17,2.26291,0.018239
59.18,2.26417,0.0183788
59.19,2.26534,0.0182541
59.2,2.26646,0.0178791
59.21,2.26761,0.0173847
59.22,2.26857,0.0175481
59.23,2.26925,0.0186766
59.24,2.2698,0.0200796
59.25,2.26991,0.0200209
59.26,2.27,0.0197184
59.27,2.27016,0.0196946
59.28,2.27035,0.019561
59.29,2.27033,0.0196321
59.3,2.27062,0.0193995
59.31,2.27068,0.0193563
59.32,2.27117,0.019206
59.33,2.27188,0.0193011
59.34,2.27283,0.0193583
59.35,2.27382,0.0193301
59.36,2.27433,0.0193074
59.37,2.27517,0.0194474
59.38,2.27593,0.0192668
59.39,2.27698,0.0189628
59.4,2.27811,0.0186738
59.41,2.27878,0.0183515
59.42,2.27973,0.0185391
59.43,2.28059,0.0198186
59.44,2.28128,0.021031
59.45,2.28165,0.0210399
59.46,2.28187,0.0210487
59.47,2.28193,0.0209
59.48,2.28175,0.0206476
59.49,2.28186,0.020599
59.5,2.28185,0.0205622
59.51,2.28217,0.0204682
59.52,2.28245,0.0202516
59.53,2.28296,0.0201663
59.54,2.28396,0.0201386
59.55,2.2848,0.0200494
59.56,2.28569,0.0197725
59.57,2.28656,0.0194452
59.58,2.28754,0.0192208
59.59,2.2888,0.0190686
59.6,2.29004,0.0187808
59.61,2.2915,0.0186028
59.62,2.2923,0.0185634
59.63,2.29281,0.019863
59.64,2.29315,0.0207914
59.65,2.29354,0.0209606
59.66,2.29401,0.0211869
59.67,2.29416,0.020961
59.68,2.29404,0.020704
59.69,2.29417,0.0206956
59.7,2.29463,0.0205982
59.71,2.29516,0.0207302
59.72,2.29576,0.0206025
59.73,2.29641,0.0206279
59.74,2.29699,0.0204774
59.75,2.29777,0.0204228
59.76,2.29854,0.0204501
59.77,2.2991,0.020364
59.78,2.29985,0.0199822
59.79,2.30081,0.0197261
59.8,2.30195,0.0194738
59.81,2.30289,0.0191561
59.82,2.30399,0.0190945
59.83,2.30457,0.01975
59.84,2.30536,0.0209108
59.85,2.30589,0.0210244
59.86,2.30602,0.0206221
59.87,2.30573,0.0200366
59.88,2.30591,0.0200992
59.89,2.30615,0.0198354
59.9,2.30623,0.0196491
59.91,2.30643,0.0195742
59.92,2.30675,0.0190389
59.93,2.30754,0.019222
59.94,2.30832,0.0191527
59.95,2.30919,0.0189028
59.96,2.31007,0.018633
59.97,2.31052,0.0184479
59.98,2.31127,0.0182266
59.99,2.31249,0.0181379
